순번,CATEID,KAKAO_RY_BG_ZCD,KAKAO_RY_MD_ZCD,KAKAO_RY_SL_ZCD,CATEID_NM,KAKAO_RY_BG_ZCD_NM,KAKAO_RY_MD_ZCD_NM,KAKAO_RY_SL_ZCD_NM,NAME1,NAME2,NAME3,CATENAME
,카카오업종코드,카카오업종대분류코드,카카오업종중분류코드,카카오업종소분류코드,카카오업종코드명,카카오업종대분류명,카카오업종중분류명,카카오업종소분류명,카카오업종분류명1,카카오업종분류명2,카카오업종분류명3,카카오업종분류명
2353,2666,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,새마을식당
2354,3102,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,서래갈매기
2355,3150,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,소금창고
2356,3325,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,송추가마골
2357,3249,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,신마포갈매기
2358,2621,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,신씨화로
2359,3368,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,쎌빠
2360,3026,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,엉터리생고기
2361,1579,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,옛골토성
2362,3419,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,온통연탄불고기
2363,3115,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,완산골명가
2364,2612,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,우마루
2365,2671,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,육회지존
2366,17263,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,이서갈매기
2367,3038,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,정가대박집
2368,3372,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,정직한고기총각
2369,3428,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,종로상회
2370,3048,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,짚터
2371,2952,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,착한고기
2372,3435,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,흑다돈
2373,727,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,곱창^막창
2374,22347,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,강남곱창이야기
2375,22399,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,곱
2376,22398,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,곱창이야기
2377,3224,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,놀란곱창
2378,22397,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,달구지막창
2379,3155,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,양철북
2380,1581,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,연타발
2381,1468,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,오발탄
2382,3383,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,진서방곱이네
2383,3299,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,하우돈곱창
2384,294,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,꿩^타조
2385,181,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,닭요리
2386,17246,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,가나안덕
2387,2784,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,길성이
2388,1429,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,놀부유황오리진흙구이
2389,1369,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,닭익는마을
2390,3314,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,본가장수촌
2391,1734,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,봉추찜닭
2392,18216,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,삼계탕
2393,22352,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,숯불애장닭
2394,3111,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,신토불이
2395,3021,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,신토오리
2396,1609,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,안동찜닭
2397,2922,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,열봉찜닭
2398,3295,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,오점오닭갈비
2399,2764,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,온누리 장작구이
2400,2611,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,유가네닭갈비
2401,2933,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,지호한방삼계탕
2402,3274,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,천수한방삼계탕
2403,3254,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,춘천꼬꼬닭갈비
2404,3108,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,크레이지덕
2405,3037,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,하늘본닭
2406,22348,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,돈스쿨
2407,23258,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,돌배기집
2408,23249,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,맛찬들왕소금구이
2409,931,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,불고기^두루치기
2410,3200,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,두루애
2411,1696,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,불고기브라더스
2412,3002,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,콩불
2413,22368,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,삼겹살
2414,22369,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,팔색삼겹살
2415,22404,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,하남돼지집
2416,22370,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,하이미트
2417,18213,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,오리
2418,22383,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,하루덕
2419,182,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,족발^보쌈
2420,22242,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,OK장충동왕족발보쌈
2421,22280,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,가장맛있는족발
2422,1700,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,놀부보쌈
2423,22394,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,더만족
2424,3182,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,돈통마늘보쌈
2425,23250,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,만족오향족발
2426,22360,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,미스터보쌈5379
2427,3100,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,박정자할매족발보쌈
2428,3347,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,불로군 불족발
2429,3344,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,불불이
2430,3360,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,소담애
2431,1089,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,원할머니보쌈족발
2432,2580,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,장충동왕족발
2433,22281,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,족과의동침
2434,22453,9,124,18165,육류^고기,음식점,한식,육류^고기,음식점,한식,육류^고기,토시래
2435,18166,9,124,18166,주먹밥,음식점,한식,주먹밥,음식점,한식,주먹밥,주먹밥
2436,22209,9,124,18166,주먹밥,음식점,한식,주먹밥,음식점,한식,주먹밥,봉구스밥버거
2437,509,9,124,509,죽,음식점,한식,죽,음식점,한식,죽,죽
2438,3064,9,124,509,죽,음식점,한식,죽,음식점,한식,죽,맛깔참죽
2439,1470,9,124,509,죽,음식점,한식,죽,음식점,한식,죽,본죽
2440,1374,9,124,509,죽,음식점,한식,죽,음식점,한식,죽,죽이야기
2441,3170,9,124,509,죽,음식점,한식,죽,음식점,한식,죽,현죽
2442,510,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,찌개^전골
2443,1279,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,놀부부대찌개&철판구이
2444,3092,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,대관령양푼이동태찌개
2445,1701,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,모박사부대찌개
2446,3076,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,무한사랑김치찌개
2447,3168,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,박가부대
2448,2946,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,소공동뚝배기
2449,2742,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,오모리찌개
2450,22989,9,124,510,찌개^전골,음식점,한식,찌개^전골,음식점,한식,찌개^전골,킹콩부대찌개
2451,825,9,124,825,한정식,음식점,한식,한정식,음식점,한식,한정식,한정식
2452,23247,9,124,825,한정식,음식점,한식,한정식,음식점,한식,한정식,경복궁
2453,2741,9,124,825,한정식,음식점,한식,한정식,음식점,한식,한정식,명동보리밥
2454,3157,9,124,825,한정식,음식점,한식,한정식,음식점,한식,한정식,좋구먼
2455,728,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,해물^생선
2456,506,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,게^대게
2457,401,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,굴^전복
2458,3133,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,굴마을
2459,2947,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,김명자낙지마당
2460,3000,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,김영희강남동태찜
2461,3071,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,동원참치
2462,729,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,매운탕^해물탕
2463,3199,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,바다양푼이동태탕
2464,730,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,복어
2465,3172,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,새우야
2466,3045,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,생태명가
2467,3267,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,서해쭈꾸미
2468,18214,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,아구
2469,2760,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,아라쭈꾸미
2470,22465,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,연어상회
2471,2761,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,오징어 나라
2472,22462,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,오쭈
2473,22970,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,육회한연어
2474,508,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,장어
2475,3080,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,남포동의 도도한 숯불꼼장어
2476,18215,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,조개
2477,3082,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,조춘식동태탕
2478,3043,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,청양일초 쭈꾸미
2479,511,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,추어
2480,3061,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,남가네설악추어탕
2481,2785,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,미당추어탕
2482,3401,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,송담추어탕
2483,18218,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,원조설악추어탕
2484,3149,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,추담골
2485,3138,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,춘향골남원추어탕
2486,3075,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,한나낙지마당
2487,822,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,회
2488,3137,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,동신참치
2489,3131,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,사조회참치
2490,22440,9,124,728,해물^생선,음식점,한식,해물^생선,음식점,한식,해물^생선,헬로피쉬
2491,18167,9,124,18167,해장국,음식점,한식,해장국,음식점,한식,해장국,해장국
2492,22259,9,124,18167,해장국,음식점,한식,해장국,음식점,한식,해장국,뚝배기양평해장국
2493,22258,9,124,18167,해장국,음식점,한식,해장국,음식점,한식,해장국,뼈큰청진동해장국
2494,3132,9,124,18167,해장국,음식점,한식,해장국,음식점,한식,해장국,양평해장국
2495,22260,9,124,18167,해장국,음식점,한식,해장국,음식점,한식,해장국,우가양평해장국
2496,1238,9,124,18167,해장국,음식점,한식,해장국,음식점,한식,해장국,청진동해장국
